"","V1_1","V2_1","V3_1","V4_1","V5_1","V6_1","V7_1","V8_1","V9_1","V10_1","V1_2","V2_2","V3_2","V4_2","V5_2","V6_2","V7_2","V8_2","V9_2","V10_2","V1_3","V2_3","V3_3","V4_3","V5_3","V6_3","V7_3","V8_3","V9_3","V10_3","V1_4","V2_4","V3_4","V4_4","V5_4","V6_4","V7_4","V8_4","V9_4","V10_4","V1_5","V2_5","V3_5","V4_5","V5_5","V6_5","V7_5","V8_5","V9_5","V10_5","V1_6","V2_6","V3_6","V4_6","V5_6","V6_6","V7_6","V8_6","V9_6","V10_6","V1_7","V2_7","V3_7","V4_7","V5_7","V6_7","V7_7","V8_7","V9_7","V10_7","V1_8","V2_8","V3_8","V4_8","V5_8","V6_8","V7_8","V8_8","V9_8","V10_8","V1_9","V2_9","V3_9","V4_9","V5_9","V6_9","V7_9","V8_9","V9_9","V10_9","V1_10","V2_10","V3_10","V4_10","V5_10","V6_10","V7_10","V8_10","V9_10","V10_10"
"V1_2",0,-0.000525026082384951,-0.000910984927672765,0.000328796304642605,9.79076068876763e-05,-9.53927050552756e-05,0.000753293066147123,0.00043154128599347,-0.00110395225703157,0.000242092051742043,0.0197272867597207,0,-0.000796990031057252,0.000136144439018121,-0.000143089319017785,0.000550696966030963,0.000632559221204726,0.0009808573804302,0.000621052868012733,-0.000655117420656679,0.00224004279966974,0.000446589083866047,0,-0.0001461795022493,0.000722667595704305,-3.63521708962711e-05,0.000426066507664804,6.57886943895383e-05,-0.000330148080853841,0.000782725497359716,0.00218880403683203,-0.00347204128676845,0.000379801954949011,0,-0.000109827333112568,0.000817488103665284,-0.000464838055931847,0.000235319193272925,-3.55178953496054e-05,-0.000539609550501374,0.000300070594474396,-5.99087265469521e-05,0.0001601089062597,-0.000689400067585958,0,0.000912612707829808,-0.00158206322089491,0.000700313276823817,-5.32205127590308e-05,0.000126488850471544,-2.20786730732826e-05,0.000345722177721876,-0.000569406990482307,-0.00109826049991069,-1.9942517059042e-05,0,-0.000225044693512588,0.000471617999563671,-0.000227381754777161,-0.00026212741652838,-0.00253238606494876,0.000192043607670481,0.00230497494519662,-0.00141387249477225,0.00199971495012075,0.00107296770896416,0,7.22482217359556e-05,0.000350200404063378,-0.000242550988820596,0.00220810559771438,-0.000335318756351662,0.00257998447648194,-0.00100436309530505,-0.00195709858244561,0.00173743354228185,-0.00540172889382298,0,-4.58918447704789e-05,-0.000253254441692732,-0.00152371346452582,0.00207822472692018,0.00208976365276731,0.000495561021919616,-0.00161986615050531,0.000662795616583249,-0.000214403527617726,-0.00143081604217114,0,-0.000151680601965086,-0.00467927784045894,-0.00028038261353659,-0.000381475001239112,0.00203143722684368,0.000556947344112458,-0.00237806000884801,-0.000440120254117671,0.000292608114125366,0.00162159354279979,0
"V2_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V3_2",0,1.19164580340658e-05,0.000236560917094699,0.000187440531631851,-3.87203405717303e-05,0.000121208139579774,0.000125681768062487,0.000166005950157612,0.000132809719403068,7.57132544821576e-05,-0.000796990031057252,0,0.00102444913396327,6.7198268650819e-05,0.000164787314888703,0.000122908006063494,-6.06843381805302e-05,-9.59943294764773e-05,0.000165910250754837,0.000285293461696335,-9.73012565562142e-05,0.00063041380215614,0,0.000116885529890361,0.000118676417785419,9.50169362950162e-05,0.000259985822600282,-1.29197750882289e-05,0.000251514153840378,0.000280918591609336,-0.000299303624840018,-0.000501357431581251,0.000216194865079912,0,8.24845021690067e-05,-1.12013829308951e-05,0.000141660033406441,5.14174911492885e-08,0.000145860216511181,0.000249578894494953,-0.000604386730515666,0.000376083646240863,-0.000203843209261869,5.70505960036915e-05,0,-2.10740323409146e-05,9.22328667139094e-05,-2.12614742891994e-05,-2.42244677265173e-06,-0.000103957643945088,0.000265732069098714,-0.000625171704989926,-0.000821013231635639,1.02448100237317e-05,-0.000815288273538283,0,-0.000186585479977238,-5.71979435379914e-05,-0.000240539658729318,0.000111359580279874,-0.000511359471913604,0.000233770353536804,0.000258785307239453,0.000661653570546211,-2.81453699709876e-05,0.000436943030811873,0,0.000189001481988088,6.07422362513247e-05,0.000323592335390344,-0.000799212079560173,-0.000216288586824188,-0.000359501329226125,0.000426459998069269,-0.00040646233925254,-0.000295418074906454,0.00034221555004269,0,-9.95217940497604e-05,-6.59081101192518e-05,-3.56202822087429e-05,-0.000507597163806278,-0.000693862058003527,-0.000537998473861922,0.000102822454090349,-0.00100060370722098,-0.000673671401252377,-0.000424997304924025,0,-5.21571721086086e-05,-0.000443264542269417,0.000259617857867382,-0.000397197623681592,-0.000315069701947387,0.00039131134364261,0.000423329960615671,-5.81476072464513e-05,0.00011220398396069,0.000134406115927089,0
"V4_2",0,-6.24349829993771e-05,9.80557150144192e-05,-8.57801769825541e-05,-5.79826895713001e-05,-6.87353458102826e-05,0.000113626523653668,-0.000129622249778695,-0.000185223501841115,8.83025911103696e-05,0.000136144439018121,0,6.7198268650819e-05,0.00179351150502269,-3.17842223441251e-05,0.000537630959937649,2.56903265133008e-05,0.000304225449601754,0.000259359965248261,0.000231055756567308,6.26682759618303e-05,-0.000508660048038911,0,-2.9688057146658e-05,0.000140875325115582,0.000305759244795496,-8.42050944459522e-05,-0.000109967697800446,-2.81879791456201e-05,4.21264631091014e-05,0.000145507591672068,-0.000474918729004586,-0.000409087011686527,0,0.000418171709565069,8.83085070495961e-05,4.33762320784093e-05,0.000150908919961976,-0.000407140717324935,-1.2575644864181e-05,-0.000327536512205769,-0.000201146292680792,-0.000982452200434044,-0.000727937720520582,0,-7.74280772487363e-05,2.39807958249861e-05,-7.08367361434375e-05,7.96187341153936e-05,2.20341836562662e-07,-0.000551360744740109,0.000470434133123799,0.000249393602496677,-0.000120629311320258,-0.000282387324126,0,-0.000121180744151491,-5.30568295249738e-05,8.91474893315295e-05,0.00012981978056905,-0.00160058925388099,-0.0005751941306894,0.000463845049966535,-0.000145645071004885,0.000136956160105282,0.000650009337575882,0,7.39212166084536e-05,-9.34059393163029e-05,-0.000193891011621038,0.000659160129389225,1.35527412343091e-05,-0.000520952107827915,-2.51278721028606e-06,0.00016882989000941,-0.000362832527049546,0.00053589184689286,0,0.000245667820360766,-1.11869547001379e-05,-0.000537429476469934,-0.0005511700142161,-0.00101522120690176,-0.00110694831448143,5.0861663199892e-05,0.000718042796073899,-1.99518322115901e-06,-0.000279998647758007,0,-1.47031718065281e-05,0.000224566828786026,-0.000230775363184403,-0.000538136514111613,-0.00087559163703741,-0.000160021132239549,-0.000368763138287066,-0.000705951135894107,0.000797809759625611,0.000836705885391088,0
"V5_2",0,-0.000121136514981998,-0.000138976728740545,-0.000278864735522451,5.98728115945214e-05,-0.000216003900707454,0.000169127195398094,0.000120311775520579,0.000132291192191703,-0.000249336637732367,-0.000143089319017785,0,0.000164787314888703,-3.17842223441251e-05,0.00101354625668207,0.000122042332561656,0.000312664389046224,0.000109775959945786,0.000269499644521846,7.73232365783027e-05,-0.000392939586536139,0.000143529973564416,0,-4.09059188527064e-05,1.7453135958624e-05,0.000161376734845894,0.00023591603942351,-3.15521817762923e-05,-5.84392792320917e-05,0.000120744684870789,0.000632347221220538,5.59294246275948e-05,0.000132418723134342,0,-0.000293471788504046,4.08595475939231e-05,0.000117201155639023,0.000150171320086638,-0.000213652500509969,0.000171828135120192,-0.000278632402024311,0.0001468555618726,-0.000592834971724313,-0.000946544322332015,0,-8.49604727442425e-05,9.82849129399061e-05,0.000159391325730449,7.39248040724411e-05,0.000138467499182853,-3.39134001420201e-05,7.32838551972439e-05,-0.000292372737777931,0.000482865536039434,-0.000482227726212263,0,-0.000145065005748946,-0.000164908686267407,-0.000206645176915135,3.85427725156931e-06,-4.63088787056678e-05,-0.000329726649761927,0.00026636136822731,6.48636564441257e-05,-5.39429142482611e-07,0.000313003931588471,0,-0.000232745929552411,-7.85694817202963e-05,-6.53467839916603e-05,8.54502797370997e-05,-5.39501601469899e-05,0.000411024492262608,0.000273340091719253,0.000287263698430873,-0.000221880011115677,0.000908803263483408,0,-1.13526235377917e-05,0.000149361063148052,1.17319513699816e-05,-0.000270980357997014,-1.9164128983763e-05,0.000279440313768321,-0.000123078086449869,-0.000116489383071702,0.000610826712919358,-2.8964337649992e-05,0,-9.44801132492416e-05,-0.000501972206748249,-0.000554787296122718,4.44293060624861e-05,-0.000400272569598963,0.000346847963442124,0.000333864060086859,0.000706244059037937,-0.00077974356625165,-0.00047221318588965,0
"V6_2",0,2.76836140276833e-05,0.000180916767804408,-6.54126985662476e-05,0.000249664172357076,0.000185384235256246,0.00030244255943791,-0.000242350433425608,-0.000117767574154233,0.00020461322392426,0.000550696966030963,0,0.000122908006063494,0.000537630959937649,0.000122042332561656,0.00179679262542657,5.58803499420501e-05,0.000397119044450604,0.000497238242232658,0.000296208429997035,-0.000690337804695367,8.9099579003335e-05,0,0.000185089759735838,0.00010318657571233,0.000324866661307081,3.19708617552618e-05,2.79966044249679e-05,-2.40332747788112e-05,0.00013430689221282,0.000648375295060353,-0.000607338955151678,-0.000391319571583289,0,0.000116259618120716,-0.000194374908188476,-0.000135002035072207,4.97242883577023e-06,4.2133744269357e-05,9.7593979876726e-05,0.00109649917443532,0.000284031596627601,-0.000474390721677365,0.000278551862024958,0,0.000132416984939886,-5.98195438439872e-05,6.89707441280911e-05,-0.000147438146297378,0.000143158104077396,-0.000643559645366978,-0.000187079406336561,0.000533097717015667,-0.000148863786450554,-0.000298914370134742,0,-0.000200976530465064,1.64109943421738e-05,-7.16542158433183e-05,-2.62605031034576e-05,-0.000914424401303643,-0.000103698510752854,0.000245284984329288,-0.000389750899130788,0.000576456162314824,9.73673507749376e-05,0,1.48259736883396e-05,0.00020287574314993,1.84837486505879e-05,-0.000647062855878632,-0.000280285586208616,-0.000526656505577721,0.000199850916008159,-0.000550122021606788,0.000536338616644931,0.00044418636411539,0,0.000181946922538931,-6.08047886899462e-05,-0.000244601974600378,0.00151143283929233,2.05005840385312e-05,-0.00139219946228982,0.000445952758553742,0.00035074301721462,9.78488692764582e-05,-0.000567186200942577,0,3.7599093268688e-05,-0.000469670580102836,-4.26878711256071e-05,-0.000816662510899376,-0.000357719671786432,0.000326874814572786,0.000384970137083284,-0.000692351438114768,0.000777320440537255,0.000386929942081009,0
"V7_2",0,-0.000209215195503088,0.000114544333724546,4.24600945702589e-07,3.57950655281414e-05,-0.000271319509748005,9.3113143816238e-05,-0.000143434013827564,-0.000227446084173016,-0.000393252772676161,0.000632559221204726,0,-6.06843381805302e-05,2.56903265133008e-05,0.000312664389046224,5.58803499420501e-05,0.00150931762120887,0.000268156646657422,0.000251119595641834,9.48340157690432e-05,0.000456120292085626,-0.00024755898072151,0,-6.59577052653624e-05,-0.000227578463268122,-0.000130871572549217,-0.000201213567217093,-0.000205280047112839,-0.000189975858608674,4.53453237705373e-05,-0.00036787706148129,-0.000137366702744165,0.00148715941649317,0,0.000178616255101017,9.58778473675156e-05,0.000120295026975757,0.000162760729370234,-9.40112987468845e-05,-1.32020680407043e-05,-0.000221173020353759,-0.000310883710378409,-0.000793136911426932,-0.000342037004761659,0,0.000181149122878775,-6.77658899226302e-05,0.000133619326014521,6.69590218014145e-05,5.58061713682265e-06,-0.000506591855184302,9.71253297871641e-05,7.59634415373394e-05,0.000461286408726259,0.000234702231989064,0,2.08747351009515e-05,4.20795008863497e-05,-6.10503944857045e-05,0.00010669387792118,0.000912732756261993,0.000255758209795355,-0.000529327072128347,0.000185557117080295,0.000403139154367114,0.000356915390582158,0,-0.000136914170447893,-3.07889453341333e-05,-8.0603229045743e-05,-0.000169212858585726,-0.000377662295927458,0.000670485596663034,-0.00081959509342025,-0.000146108667369017,-0.00041196584988755,2.6928945202151e-05,0,0.000258772040182767,7.24910428442421e-05,-0.000362724177808802,-0.000461810227175113,0.000574503985741248,-0.000750173859451687,-0.000761399815366342,0.000728556222627003,0.00103446178038645,0.00057534483202415,0,-6.14409534051086e-05,0.000100265658767534,6.71970134599006e-05,0.000926832782149495,0.000141684550914309,-9.36034144578602e-05,-0.000445313841229357,0.000778147681975503,-0.00155605815180713,-0.000395466732290796,0
"V8_2",0,-9.16309597111811e-05,4.84930713874956e-05,1.69766313639343e-05,-9.96768424393647e-05,5.01036524548525e-05,2.57272884371351e-05,-6.14096681807507e-05,-0.000396882499541995,3.02794963746084e-05,0.0009808573804302,0,-9.59943294764773e-05,0.000304225449601754,0.000109775959945786,0.000397119044450604,0.000268156646657422,0.00127272573613765,4.69614880636785e-05,0.000153571096229581,-0.000317335551563163,-0.000304714923297262,0,3.72927921413571e-06,-8.29083685903842e-05,4.06753467948402e-05,2.51183734343085e-05,5.88736760939677e-05,-1.95702607065773e-05,6.40158246930934e-05,0.000151756155774793,-0.00112982168079275,0.000408770458822146,0,0.000105060567269916,0.000134537025018488,-0.000206015000269319,-3.32249425027079e-05,-0.000177827583077258,-1.23068426136176e-05,0.00022873329173982,-0.000107560549523582,-0.000212221878065719,-0.00160858225777226,0,0.000283038004215543,-0.000116772873545065,0.000241139456716309,6.81774565299037e-05,0.000127480289920933,-0.000306824265672032,0.000954871485012591,0.00112541006985725,1.45954490139895e-05,-0.000686002007491195,0,-7.18299941884869e-05,-4.38284748857937e-05,8.76226597329732e-05,0.000173190421703398,6.16578015823777e-05,0.000276065336019232,-3.76940422123093e-05,0.000243145118570791,5.34141197411771e-05,0.000492103159662603,0,-5.33786686188156e-05,-3.63891370638414e-05,4.00433536329046e-05,0.000989568109140562,7.06642178955356e-05,2.74330235196553e-05,-0.000422616639749363,9.23429564370553e-05,-0.000262573848055984,0.000135733958068511,0,-5.01443569808137e-05,-0.000116086241969504,-0.000892854911935185,0.000387816736575184,0.000212818042382565,0.000137646540119198,0.000164409014743577,0.000204527324449134,-0.000357537268177271,-2.31294251368105e-05,0,9.86983803458344e-05,0.000804260969928772,1.30336393340182e-05,0.00066457660472088,0.000594099611549743,-0.00038852070301001,-0.00109633435092951,0.00113093629615937,0.000312375758304209,-0.000198326924643946,0
"V9_2",0,-0.000113195524201588,-2.768202888315e-05,-2.0006517863508e-05,3.85943338031221e-05,1.87140529120684e-05,7.9739515393673e-05,0.000107062288940276,-0.000149090254501281,0.000181436150453267,0.000621052868012733,0,0.000165910250754837,0.000259359965248261,0.000269499644521846,0.000497238242232658,0.000251119595641834,4.69614880636785e-05,0.00164179713262841,-0.000125335414433753,-0.000215298612423391,3.04332062475226e-05,0,-0.000133778339869546,1.77648277238169e-05,2.12854875675012e-05,0.000225676234177415,-0.000354603781246662,2.8349861538688e-05,0.000154614058205679,2.77008034976942e-05,-0.00109907776920421,0.000422659485196648,0,0.000167480379486461,-0.000218146505693944,-0.000395447449898442,-0.000227715460091128,-1.94185281684728e-05,7.92911381498112e-05,5.85547343930766e-05,-2.570428153291e-05,-0.000744564956741143,0.000184077259478032,0,-1.60563582376384e-05,-1.74356535770115e-05,-0.000185290260663364,-3.09878604806349e-05,0.000269528038644907,-0.000296057436341556,0.000260440215463254,-0.000571920357572444,-6.14286541863155e-05,-0.000599845851801907,0,-0.000303629333445061,-0.000119023495467831,0.000132088094275364,-0.000219337318721964,-9.86025849330999e-05,-9.14714823892739e-05,0.000158479268952248,-0.000572573256738591,0.000527147506468291,-0.000544608450915297,0,6.13331867515425e-05,-8.13689726750434e-05,-5.46377265379878e-05,-0.000413244982451388,0.000366837469594242,7.82390608053834e-05,-0.000207850911590649,0.000119220736573182,0.00021600952702233,0.000346405622179528,0,0.000203434226040844,6.96156314892797e-05,0.000462175989319354,6.64821888982988e-05,-0.000137400699811426,-0.000343772171221656,0.000202734000344875,-0.000534467633398189,0.000483095396961587,-0.000389084776490816,0,-0.000140782513624945,-0.00128428950822661,-0.000445513382204631,-0.00120310480140704,2.37983016662017e-05,0.00112899068857672,0.000471792429129651,0.000743517030849217,-0.000857567348032158,-0.000313050875344906,0
"V10_2",0,5.74965873467076e-05,0.000134816976067574,-8.97539890976794e-06,-7.72477813995327e-05,1.44475768182381e-06,-0.000159347903879908,-4.94378223738197e-05,6.91984219830057e-05,-0.000177463117097803,-0.000655117420656679,0,0.000285293461696335,0.000231055756567308,7.73232365783027e-05,0.000296208429997035,9.48340157690432e-05,0.000153571096229581,-0.000125335414433753,0.00164907721497753,0.000401174422929728,0.000160527630194758,0,0.000445589449306639,0.000224644173740589,0.000168587953218622,-0.000254447135679473,0.000105243461170545,0.000108490567087543,0.0001175990510801,-0.000278845129522538,-0.000710640378989499,-3.61489150929181e-05,0,0.000191448234836583,-0.000118847431687633,7.09863710102559e-05,-0.000103132505640025,2.52366252355406e-05,0.00035383842684265,-0.000219493085288778,0.000146187655866148,0.000143420785720056,0.000299118578335377,0,0.000229491910888133,2.68756513479913e-05,0.000205804002549827,0.000251923012163463,2.4272076580671e-05,-0.000705974237893618,0.000502116162623244,0.000367359869799596,-0.00134551541589534,-0.000473230463062389,0,-0.000204385545998948,-4.31879634607251e-05,-0.000281492031427231,3.25266594024778e-05,-0.000700312987790521,0.000532397229839457,8.508158392587e-05,0.000183408416019077,3.4459510944738e-05,0.00071932652094482,0,-9.78079750669268e-05,-0.000168601453860496,-0.000264731610383119,0.00109283280627425,-0.000392674640334558,-0.000165970364164407,-0.000378595589806931,-0.000692086627731247,-0.00106279467308794,-2.8011315035489e-05,0,-1.59249552630801e-05,-0.000264252095854826,0.000262249809009952,0.000230181980623247,-3.94642424630089e-05,-0.000736152901043336,0.000330195321459707,8.0723294868609e-05,-0.000790176361897796,0.000376810544404918,0,0.000145738234153156,0.00113623128122974,-0.00015232690919848,0.000925801913304117,0.000355005947328718,-0.000476397889358527,-0.00102979647081649,-0.000374028926188595,0.000327409790982744,-0.000354791311018862,0
"V1_3",0,0.000353493351023047,2.99182462555997e-05,0.00223775173804967,-0.000113524106770257,0.00047114177979566,-0.000493210746243949,0.00143813377839481,0.000579551215847866,-0.000101283532367431,0.00224004279966974,0,-9.73012565562142e-05,6.26682759618303e-05,-0.000392939586536139,-0.000690337804695367,0.000456120292085626,-0.000317335551563163,-0.000215298612423391,0.000401174422929728,0.01910728973409,0.00099328348093321,0,-0.000131615572138301,-0.000351076001641525,5.88671298678841e-05,-0.000281695858792045,0.000999347451191546,-0.0001319992955155,0.000576426263230294,-0.00251981430416366,-0.00179415771785909,0.00291096679287028,0,-6.88116968539146e-05,0.000210755289073346,7.7693137962654e-06,0.000715104587739424,0.000298466927978343,0.00120546126157194,0.00403673143901773,0.00145445987298617,-0.00159905727549321,0.0027960199528483,0,8.920840679048e-05,-0.000252516234455904,-0.000526967685717228,-0.000720960540408806,0.000169877803407489,-0.000925109912531906,-0.0019592279297265,3.25371395841346e-05,-0.00190049531640851,0.000115896266008248,0,-0.000149903512258794,0.000437256806433888,-0.000995852765265506,0.000273756062343398,0.00107418591519869,-0.00358825608681975,-0.000205891384621775,-0.000383131407220538,-0.00306412530728477,8.46948404830164e-05,0,-0.000475997357082078,0.000974169268619522,-0.000949841999783375,0.00229923487272767,-0.00247769176108855,-0.000679875435241559,-0.00153046471592506,-0.000900551528449474,0.000825031231404686,0.00360249111966006,0,-0.000622588430277446,0.00014061742320888,-0.00135158665930034,0.00144662326141475,0.000708028772259004,-0.00115034430310593,0.000245068749918197,0.000137461042555621,0.00182154339883783,0.000976084022689897,0,0.000259910945067307,0.00440231953769458,-0.000163326991234273,-0.000444738820846673,0.0021436518400095,0.00102672231376439,-0.00660830812289279,0.00170597126502827,-0.000222639917785964,0.000350951579505661,0
"V2_3",0,-5.94911370321403e-05,-1.77507593887325e-05,0.000558063618340117,-0.000367556383799642,-1.43468698167679e-05,0.000463171788385999,0.000510880791407814,5.33449327976131e-05,-0.000650294869807799,0.000446589083866047,0,0.00063041380215614,-0.000508660048038911,0.000143529973564416,8.9099579003335e-05,-0.00024755898072151,-0.000304714923297262,3.04332062475226e-05,0.000160527630194758,0.00099328348093321,0.0131901522724821,0,0.000460902677083701,-1.79778491478736e-05,-0.00053777334964997,0.000216344183302746,0.000603826537494405,0.000154385073855695,-0.000108315857098072,-0.00035049577628831,-0.000297330683537586,-0.00064369532164668,0,-0.000823333589545298,-0.000541389805532385,-7.65525488653643e-05,-0.000525247052367881,0.00047561640958433,0.000289451132921249,0.00223501205364353,0.00264963576621852,0.00184023948892204,0.000494798901344721,0,-0.000389293394616322,-0.000420944267244706,8.2958917885382e-05,-0.000750737774049341,-3.05708853920719e-05,9.2683497957083e-05,-0.00163600849594193,0.000417622696934063,5.92492093779069e-05,0.00174986449092554,0,-0.00059407631704443,0.000507755297860568,0.000347328796526279,-0.000327486088537689,-0.00139289566605428,0.000923016862798774,-0.000146167325546912,0.00138701059412593,0.00172289338943587,-0.00377388192829896,0,-0.000139339213390801,-0.000493157446427183,7.39389789623688e-05,0.000606728268599072,0.00343851616266105,-0.000668605741122586,-0.00115546571769495,-0.003224552699852,0.00233357825555472,0.00066228219516934,0,-0.000235994903265502,0.000857834729207916,-0.000599544990284096,-0.00196712733023752,-0.00260474453530108,0.00199533058564825,-0.00229364609027996,0.000760830929768754,0.00134999504294651,-0.00152813772816267,0,0.000353324708238599,0.00038758456688265,-0.000613812104673,-0.000826672019215144,0.00146147568682242,-0.000272307087491639,-0.000773105277426342,-0.00127836789500725,0.00197106270117479,-0.000199741535781753,0
"V3_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4_3",0,5.81846419643792e-05,7.1948592001892e-05,-0.000158925380963202,-2.27800176616969e-05,0.000207737565268741,4.95381675982373e-06,0.000118483251016368,0.000137186501364046,-0.000103704886947653,-0.0001461795022493,0,0.000116885529890361,-2.9688057146658e-05,-4.09059188527064e-05,0.000185089759735838,-6.59577052653624e-05,3.72927921413571e-06,-0.000133778339869546,0.000445589449306639,-0.000131615572138301,0.000460902677083701,0,0.001511183549598,0.000390887582364088,8.66013341026584e-05,0.000129312794720179,6.74166690217265e-05,2.19774636978069e-05,0.00024490251681889,0.000416724122104776,-0.000344184164173833,0.000358568156778356,0,-7.47572677935402e-05,2.11385919050152e-05,-4.2562112886346e-05,-0.000167688959026353,3.81144947172954e-05,0.000232114220958127,-0.000354894839589893,-2.5174958923566e-06,-0.00037569266009713,0.000314739738302897,0,9.49228444263454e-05,-6.37898033496308e-05,0.000162061551371777,0.000177531150342219,0.00028265484435532,0.000707483650569804,-0.000621678246780387,0.000223745960535679,0.000446823244299301,-4.37504344283541e-05,0,5.53601748354958e-05,-1.75877874712338e-05,1.25320467601598e-05,5.77873351330066e-05,-0.000161030653799211,0.000203181600475906,-0.000283225409397023,-0.000593343916843748,6.10413710485042e-05,0.000831097523665912,0,-0.000101418213957337,-0.000207970867207125,-0.000188996057739448,0.000718933197845077,0.000376877871086153,0.000559647175984613,0.000516753051685242,-0.000101057898099025,-0.000976994271845858,-0.000121951523886239,0,-6.76746223125961e-05,-0.000199312734341629,0.000407217648032599,-0.000257061405363793,6.47915516089204e-05,-0.00117615933298133,-4.5392030031125e-05,-0.00036817724978791,3.66780506867163e-05,-0.000333281571423835,0,-8.83605445482403e-05,0.00121159989860599,0.000340366503338285,7.97157061589243e-05,0.000929702193460021,0.000227270923919973,2.88879927990211e-05,-0.000323782924749317,0.00106763149452981,7.2830519260109e-06,0
"V5_3",0,0.000169434552918244,-2.98041691279969e-05,-0.00025568897991696,7.92957726752277e-05,3.79263173790316e-05,-0.00010224226144884,0.000130085785642192,0.00010296343489218,-0.000128276272254202,0.000722667595704305,0,0.000118676417785419,0.000140875325115582,1.7453135958624e-05,0.00010318657571233,-0.000227578463268122,-8.29083685903842e-05,1.77648277238169e-05,0.000224644173740589,-0.000351076001641525,-1.79778491478736e-05,0,0.000390887582364088,0.00123417923952597,8.82180570307908e-05,0.000404435971850238,0.000219988940113694,0.000257796712432748,0.000281279781161925,0.00071608745768473,0.000143052908661601,-0.000315750098432237,0,-7.40104428888734e-05,8.0270830433254e-05,-8.41909838831652e-05,4.93419487645196e-05,-0.000102982541160653,-3.29014509005333e-05,0.000354756139515028,0.000160422616866859,0.000505539755456344,-0.000435339790228613,0,5.47287261970755e-05,-4.57576328104537e-05,-1.65228732775233e-05,1.71992961352928e-05,7.79763075069154e-05,-0.000693948846221622,-0.00026543796956531,-0.000735409324109037,-0.000586157183028811,-2.85160138710804e-05,0,-0.000243005058862941,4.55022192419946e-05,-0.000216749858261923,-7.34165482711528e-05,-0.00083347957713654,-0.000441983270564705,-6.19590278928385e-06,0.000152772149628911,0.000595783280936563,0.000112628005579096,0,1.84617065361104e-05,-0.000208006885435208,1.94533636373691e-05,-0.000141110465949166,4.9795860231009e-05,0.000258160521522024,-0.000537138521650298,-0.000605132416103853,-8.59409590905117e-06,-0.000297034114923661,0,0.00017819661425642,-1.51441869409797e-05,0.000126405844842712,-0.000138016222250995,3.30978112477765e-05,-0.00018972140361385,-0.000465825260619269,-0.000461962623705824,0.000151657215606999,-4.04492660986079e-05,0,-4.70192723881883e-05,0.000220758576573924,0.000319589562403152,-3.13264586328257e-05,-3.14298554992748e-05,0.000149957699507089,0.000170744721997284,-0.000732030562060068,0.000856431807015941,0.000232954173517695,0
"V6_3",0,0.000139768934415849,3.73800241995842e-05,-0.00013819495611344,0.000149304096004911,-0.000116420767904458,-4.01396834450811e-05,8.04416163073536e-05,-7.58645483033216e-05,-0.000172249257981083,-3.63521708962711e-05,0,9.50169362950162e-05,0.000305759244795496,0.000161376734845894,0.000324866661307081,-0.000130871572549217,4.06753467948402e-05,2.12854875675012e-05,0.000168587953218622,5.88671298678841e-05,-0.00053777334964997,0,8.66013341026584e-05,8.82180570307908e-05,0.0013609375959642,4.56017281106227e-05,6.07592207597651e-05,-4.87102488858774e-05,6.48374339340076e-05,0.00031838282600245,-0.000425447094464397,-0.000125183007859071,0,-0.000171099392454999,7.48100354874639e-05,-0.000115408776976668,0.00013762195498898,-0.000230282839387045,-0.000134479889786176,0.000415642366764979,0.000560629833286373,0.000697791769050852,0.000654144056471719,0,-1.59364984208554e-05,-8.29760973096478e-05,0.000119879469060651,-1.65216151777447e-05,0.000176815476161533,0.000606903829622092,-0.000274894615463805,-3.24226684335913e-05,6.44239011012778e-06,-0.000166682240559656,0,0.0002524002171488,-4.00963796196417e-05,-0.000117966113890973,3.5690016795778e-05,-0.000242613095603191,-0.00105455262622937,0.000338161108703889,-6.51298775682058e-05,-0.000388096390538809,-0.000276807011056136,0,0.000135462206746208,4.69258981155526e-05,-9.04315640811005e-05,-0.00078674714117915,0.000553687315023951,-0.000767429793941833,-0.000205106995321995,-0.00044734743936202,0.000721575957679066,0.000224424293036449,0,0.000157099936504292,-0.000214950868516328,0.00104458824315652,0.00185906815761561,-8.50781617174117e-05,-0.000375979934591673,0.000478650990227511,-8.99944244679784e-06,0.000460247817358933,0.000682602936154426,0,-8.67425617424284e-05,0.000313440207340408,0.000415742882472254,-0.000768066561833369,-2.2673100821521e-05,0.000353338139397362,-0.000370736475994279,-0.000540462761377042,-0.000637728114456821,0.000774280355291833,0
